name	ratings	date	helpful	comment	comment_len
김찬욱	5	2021-05-05	0	궁금한게 있어서 질문드려요. 결제창에는 분명 배달팁포함 9000원이라고 뜨는데 왜 돈은 10000원이 빠지나요?	62
Yool La	5	2019-05-14	0	배달시킬때 항상 이용해요	13
마.	5	2018-10-05	0	자주 여기서 주문하는데 간편히고 좋아요	21
최지훈	5	2019-05-14	0	만원 쿠폰 잘 썼습니다^^ 최고에요~~	21
용용이	5	2019-05-26	0	처음 해봤는데 일회용품 줄이기가 있어서 좋고 안심번호도 있어서 좋아요 참 편리하네요	46
박병철박병철	5	2019-12-15	0	시골에서도 다양한가게가 있어으면 합니다. ㅋ	24
강서일	5	2019-04-04	0	쉽고 편안하다.	8
서원함	5	2018-10-05	1	좋아요 좋아 혼술.혼밥이 거뜬해서 좋은데 갑자기 생긴 배달료는 안시키게 된다는.: ㅠㅠㅡ	49
주인공	5	2020-09-18	2	리뷰 수정할때 사장님에게만 보이기도 수정이 가능했으면 좋겠습니다. 실수로 체크해놓고 수정이 불가할때 난감합니다.	62
rlaodmds5	5	2019-03-14	0	카카오페이로 결제하면 더 편하더라고요 자취생에게 필수앱이에요~ 다이어터들에게는 큰 적인거 안 비밀 ㅎㅎㅎ	58
Mont Blanc	5	2021-03-11	0	사회환원 소식에 용기요에서 배민으로 갈아탑니다. 요기요는 독일회사기도 하고해서	43
RoseVerrose로즈베로즈	5	2019-04-26	0	쿠폰 및 이벤트가 많아 배달 이용할 때 많은 도움이 됩니다.	33
Lee jung hun	5	2019-05-19	0	결제와 배송조회등이 다 편리하게 잘 개선된듯	24
김석진만아는바보	5	2020-07-22	0	여러 배달 앱 써봤는데 배민만한게 없음.. 최고	26
박지영	5	2019-05-15	0	늘 소비자의 입장에서 생각해주시면좋을듯하네요	24
한승주	5	2019-08-26	0	신속하고 정확한 배달 감사	14
Google 사용자	5	2018-09-29	0	편하거 주문.결재 좋구요 리뷰도 믿고 먹을수 있어서 좋아요	32
Google 사용자	5	2019-02-07	0	항상 만족하는 앱이에요 몇년째 이런저런 배달앱 많이 생겻지만 전 배민만 씁니다~^^	46
bs jung	5	2019-08-31	0	다른 배달앱보다 사용하기 편리하고 화면구성이 잘 되어 있습니다.	35
모롱	5	2020-02-11	2	한참사용하고있었는데 어느순간부터 포인트가 안쌓이는데 포인트해택이 없어진건가요????	46
김진하	5	2020-12-08	0	이런 앱 만들어주셔서 감사합니다 악플 신경쓰시지 마시고 서비스 잘 이용하겠습니다!	45
정은희	5	2018-10-22	0	네이버페이 추가 되구나선 계속 쭈욱 잘 이용하구있어요 감사합니다.	36
Elena Kim	5	2019-01-30	0	잘 사용하고 있습니다! ㅎㅎ 동네에 배달하는 곳이 더 생겨나길 바라면서 ㅋㅋㅋ	43
성당복사단	5	2019-03-27	0	이용하기 편하고 좋네요	12
김남렬	5	2018-12-05	0	가끔 할인쿠폰 이벤트해서 좋아요.	18
전윤재	5	2019-04-04	0	배달주문도하고 리뷰도올리고 사장님답변도해주시고 좋습니다. 편해요	35
Google 사용자	5	2018-12-09	0	배민이 배달어플중에는 최고네요~^^	19
권효근	5	2019-05-20	0	편리하고 좋아요ㅎㅎ	10
김영우	5	2019-06-04	0	여러곳음식을 주문할수있게해줘서 너무 편하고 좋습네요	28
진소린	5	2020-09-17	3	잘 사용하고 있습니다. 리뷰에 메뉴별로 필터를 걸 수 있으면 좋을 것 같아요!	43
손승완	5	2019-06-14	0	주문하기도 편하고 좋아요	13
겨울잠곰	5	2019-09-04	0	요기요를 쓰다가 친한형들이 배달의 민족 어플이 좋다고해서 설치해서 사용해봤는데 너무 좋네요	50
Google 사용자	5	2019-01-09	0	맛집 찾아다니지 않아도 집에서 즐길수 있어 편리하네요 ㅎ	31
도끼맨	5	2018-09-29	0	편리한 어플 만들어주셔서 잘 사용하고 있습니다	25
버블버블	5	2019-05-27	0	맛있었고 40분안에 도착한다고 톡 왔는데 시간약속도 잘 지켜줬습니다	37
Song Ju	5	2019-03-31	0	맛있게 잘먹었습니다 비린내도 없고 다시 주문해서 먹을거같아요	33
박성일	5	2019-02-18	0	요기요보다 음식점 많네요 하지만 요기요처럼 할인이벤트 많이했으면 좋겠네요	40
--	5	2018-12-23	0	쿠폰이 바로있어 너무 좋네요..	17
박민규	5	2019-02-17	0	편해서 좋음/쿠폰있어서 저렴하게 구매가능/굿굿굿	26
홍삼제로	5	2020-06-25	0	전 광주광역시 배달의 민족 사용자인데요, 수제돈가스 청연이라는 곳이 맛있네요. 추천합니다?? 답변 감사합니다	60
김주태	5	2019-09-21	0	간편이 집에서 시켜먹기좋아요	15
유훈	5	2020-03-02	0	빠르고 안정적인 주문플랫폼 만족합니다.	21
연화경	5	2018-11-03	0	배달 어플은 이거만 있음 됩니다.	18
이영준	5	2019-02-03	0	요기요 에서 갈아타서 하고 있는데 괜찬아요	23
이윤세	5	2019-08-11	0	항상 쿠폰과함께 맛있고 빠른 배달로 잘사용하고있습니다	29
송현주	5	2019-04-19	0	처음 앱으로주문했는데 쿠폰때문에 착한가격에 잘 먹었습니다 최고!!!	37
송미라	5	2019-05-03	0	넘 맛나게 잘 먹었습니다. 빠른배송도 감사해요. 완전 따뜻하게 잘 먹었어요.	42
파파범스	5	2019-08-09	0	간편하게잘되어있네요	10
마미별셋	5	2019-10-06	0	좋네요 유용하게 잘쓰고 있어요~	17
세아이	5	2019-10-26	0	좋아요 주문도 편하고	11
김진영	5	2019-07-14	0	집에서 간단히 휴대폰으로 주문, 결제. 굿~	24
정k-ch	5	2019-02-14	0	주문도 편하고 배달직원도 친절하고 좋습니다.	24
이루다	5	2019-07-07	0	배송지도 잘 찾아오시고 신속하고 좋아요~^^!	25
이미정	5	2018-12-09	0	편리하고 좋아요^^ 배달음식 잘안시켜먹는데 진짜 도움이되네요^^	35
권혜미	5	2019-10-10	0	배달받고 카드걸제 옵션잇어 좋아요!!	20
이유정	5	2019-03-24	0	잘 쓰고있습니다~ 리뷰 검색 기능이 있었으면 좋겠어요!	30
Shin Monkey	5	2019-07-02	0	아직까지 불편함없이 아주 좋습니다	18
펭펭군의 일기장	5	2021-04-16	0	찜목록 정리기능이 있으면 좋을것 같아요	21
celly	5	2018-10-20	0	끼니를 거르지 않아도되고 의외로 건강한 음식들도 잘찾아먹게되는 앱이네용♡ 좋은가게와 믿을수있는 음식들을 소개해줘서 저의 식생활이 한단계 발전한 기분이네요!!	87
김미랑	5	2019-01-07	0	정말 좋은 정보이다 여러가지 종류의 것들이 다 들어있어 뭐든지 필요시 주문할 수있어 좋았다	50
김민정	5	2019-02-22	0	갠적으로 배달팁있는게 좀 그렇지만.. 유용하게 잘 사용하고있습니당^^	38
?또이겨버렸네	5	2019-10-12	0	편해서 좋아요 익숙한게 체고시다	17
Na Yeah Han	5	2019-07-08	0	분류도 잘되어있어 죠쿠 주문후 몇분뒤 도착인지 안내되는거도 죠아욥	36
Justin Cho Jcmaker	5	2019-03-16	0	맘스터치 주변에 없어서 먹기가 힘든데 배달로 오다니;; 행복하네	35
완414	5	2018-12-13	1	잘 쓰고 있습니다! 거리순보기가 좀더 실제상황과 맞으면 좋겠습니다.	37
Google 사용자	5	2019-08-06	0	배달 빠르고 좋아요	10
김대용	5	2019-10-29	0	좋은 앱이네요 유용하게 잘 쓰고 있습니다	22
you ssii	5	2019-05-17	0	처음 이용해 보앗는데요 편하면서도 매장 이용과 차이가 없는거 같아요	37
이미숙	5	2018-10-13	0	출출할 때마다 잘 사용하고 있습니다.	20
김혜빈	5	2019-11-09	0	잘 사용하고 있습니다~ 살기 좋아진 세상을 느끼게 해 주는 앱입니다..ㅋㅋ	41
이향	5	2018-11-25	0	앱으로 쉽게 보고 바로전화할수있어서 좋아요. 잘 이용하고 있습니다.	37
서현도	5	2019-09-20	0	편리하고 좋아요ㅎ	9
스투키	5	2019-07-13	0	사용이 편리하고 다양한 음식점들에서 주문할 수 있어요.	30
EunHee Lee	5	2019-07-06	0	편하게 배달음식 시켜먹어 좋네요	17
호호	5	2020-11-06	2	회원가입을 하려고 전화번호를 적었는데 3분 째 인증번호가 오지 않아요;ㅠㅠ 다시 2번이나 시도 했으나 안 돼요ㅠㅠㅠ	64
이준기	5	2020-07-09	1	갤8인데 총주문금액보고싶은데 없어요ㅜㅜㅜㅜ 추가해주시면 안될까요 1대1문의로 확인했네요 감사합니다!	55
Sang Kim	5	2019-06-13	0	필수앱이지라잉 편리하고좋슴다^-^	18
박청용	5	2019-01-15	0	요기요 보다 복잡해요	11
JunMon준몬	5	2018-10-23	0	좋아요 배달 불가능하다고 생각되는 음식이나 디저트도 배달되는게 너무 좋네요	41
Google 사용자	5	2019-03-10	0	다른거 쓰다 오늘 처음 깔아서 해봤어요 굿 쓰기도 편해요 좋아요 앞으로는 여기서 쓸께요 굿~ 추후 불편한거 있음 올려놀께요	68
Google 사용자	5	2019-03-01	0	조아요 편리합니다 잘쓰고있어요	16
기준	5	2021-01-19	1	다 좋은데 맥도날드 롯데리아 버거킹 이런거 모든 가맹점 만나서결제 되게 업데이트 해주세요	49
서해안 고속도로West Coast Expressway	5	2019-06-20	0	엄청좋고 평점 리뷰가있어서 맛집찾기가 쉬웠어요. 역시 온라인배달은 배달의민족!!	44
김다희	5	2020-03-14	1	다른 배달 어플보다 많은 곳이 들어와있어서 너무 좋아요 배민페이에 카카오뱅크도 등록이 되면 좋겠어요!	56
윤주희	5	2021-01-03	0	많이 버세요. ^^	10
prinse kim	5	2019-05-18	0	주문하기 너무 편하고 좋아요 ^^	18
이찬희	5	2019-04-29	0	배달빨라요 깔끔하게 배달됩니다	16
재넌알라뷰	5	2019-11-15	0	전에 만원 2만원 이벤트 때 해보고 다시 설치하네요 ㅋㅋ	31
MooonSub Eom	5	2019-10-12	0	요x요보다 좋은거같아요 인터페이스가 만족스럽네요. 바로 넘어왔습니다!	38
서화진	5	2019-08-07	0	배달 해 주시는 분이 저 번 때와 같은 분이 오셨어요. 덥고 힘들텐데도, 늘 친절한 얼굴로 배달해줘서 정말 고맙습니다~	66
Russo	5	2019-04-27	0	어플은좋은데 전단지랑 어플이랑 가격이 차이나는 매장이 여럿있어서 아쉽스~	40
이조또	5	2018-11-23	0	좋아하는 음식들 한눈에 볼수있어서 너뮤 좋아요ㅠ 주변에 음식점들이 더많이 등록되면 좋겠어요^^	52
산타	5	2019-03-12	0	사용도 편하고 집주변 맛집도 금방알려주어서 좋았습니다.	30
박주향	5	2018-10-14	0	처음 이용해봤는데 편리하고 쿠폰도 주셔서 잘썼어요 감사합니다^^	35
김Lani	5	2019-05-06	0	첫 배민 시작 리뷰들 보고 주문하기도 하는데 리뷰에 뭐 주문했는지 보이지 않아서 불편하네요 주문내역들이 보인다면 주문시 참고할수 있겠는데 말이죠	80
2421정예하	5	2019-08-17	0	배달 할때는 항상 배달의 민족 시켜 먹는데 시키느것, 결제하는 것 도 너무 쉽고 간단해요! 배달의 민족 홧팅♡!??	64
Dongwook Lee	5	2019-01-25	0	항상 편하게 이용하고 있습니다	16
콰콰쾅	5	2019-01-16	0	배달앱들중에서 제일 등록업소가 많다보니 얘가 제일 나은듯..	33
황구좋음??	5	2019-05-30	0	맛과 가격 모두 만족..자주 주문하는 곳..추천합니다.	30
이시영	5	2019-05-31	0	배달전단지 찾아 전화하던 번거로움이 한번에 해결되어 최고입니다	34
Sunoo	5	2019-11-14	0	최고의 배달어플??생활필수품??	17
엄지손가락	5	2019-12-01	0	너무너무편해요..요센 인기있는곳부터 리뷰많은곳까지 검색되니 정말 좋더라구요	41
권태석	5	2020-01-29	1	아주 좋은 핸드폰속의 광고 입니다 배민의 지속적인 고객 관리를 부탁드립니다	41
김진우	5	2019-08-12	0	할인도 대고 너무 다양한 메뉴와 식당도 한눈에 최고입니다	31
s crist	5	2019-03-23	26	이상한 식당도 있긴하지만. 다양한 음식들을 손쉽게 먹을수있는 우리민족에게 감사를~	45
명림답부	5	2019-05-28	0	신속 정확(음식물의 상태보존) 배민 캡이다^^@ 더구나 첫이용 만원 할인...대박~~	47
윤정찬	5	2019-10-27	0	직관적으로 편해서 좋습니다	14
ha roo	5	2019-05-21	202	배달의 민족 전화상담 사원님 이름은 모르지만 굉장히 친절하게 응대해주셨어요. 간편결제방식도 편리하고 이렇게 편리한 앱이 있다니 다음에도 이용할 예정입니다. 개발자님 고마워요. 번창하세요.^^	106
이지혜	5	2019-09-08	0	특별히 양념은 역시 멕시카나~^^ 질리지않는 양념! 타회사들보다 양념맛 최고예요. 한마리를 먹어도 질리지않는 특별한 양념소슺 또 먹고싶네요.	78
이현정	5	2018-10-25	0	지금도 좋지만 음식명으로도 가게가 검색되면 좋겠습니다.	30
김명희	5	2018-12-26	0	별거다 배달되구 좋아요~~~	15
강진호	5	2019-07-31	0	배송빠르고 쿠폰까지 덤으로 받아서 잘 이용하고 있습니다.	31
목진동	5	2019-08-11	0	아주 유용한 어플입니다~~이벤트도 할인쿠폰도 타 어플에 비해 많구 좋습니다	41
김순호	5	2019-11-16	0	배달의민족은 여러 이벤트에 할인이벤트가 정말 다양하고 많아서 좋아요!	38
이가영	5	2019-12-06	0	동시에 여러군데에서 주문하기 쉽고, 할인도 있고, 좋네요	31
윤성태	5	2019-01-04	0	편리하고 좋아요 ㅎㅎ	11
권혁배	5	2018-12-02	0	말해뭐해~~~말해뭐해~~어플설치하고 실행해보면 알수있죠	30
Michael Moore	5	2018-12-22	0	편리합니다. 자주 이용합니다.	16
송현진	5	2019-10-25	0	양도 맛도 좋았구요 배송도 빠르네요 자주이용하지싶어요	29
호랭호랭	5	2018-12-15	1	배달앱은 배민만 쓰고있어요 사실 첨부터 이것만 써서ㅎㅎ 너무 잘쓰고 있어요~!~!	45
YeongGeun Park	5	2019-10-31	0	홍미4에서 잘 썼는데 리얼미q 에서는 호환되지 않는 어플이라네요 신경써주시면 감사하겠습니다	50
Todo	5	2019-10-19	0	3000원 쿠폰 정말 유용하게 사용했는데 이벤트로 다시해주시면 안되나요??	41
MIMIPUPPY	5	2019-05-13	0	제일 애용하는 어플입니다! 할인 쿠폰도 적용해줘서 좋은거같아요!	35
김장직	5	2019-09-05	0	빠른배송 넘나좋아용	10
김채섭	5	2019-11-03	0	좋아요 편리하고^^ 결재방법이 조금더 단순 했으면 좋았을것 같아요.	37
라바핑꾸	5	2019-09-11	0	좋은정보편하게얻을수잇어좋어요	15
오상철	5	2019-08-23	0	항상 잘 쓰고 있습니다	12
이선호	5	2019-04-26	0	사용이 편리하고 좋아요	12
최소진	5	2019-03-22	0	맛집은 확실히 몇집밖에...그런데 그들집은쵝오	25
최혜미	5	2019-02-20	0	전화하는거 별로 안좋아하는데 주문이 아주 쉬워졌어요!	29
Julia Kim	5	2019-06-07	0	배달앱은 처음 써보았는데 아주 편하네요. 덕분에 집근처 맛집 음식을 배달로 편하게 먹었어요.^^	53
nice metoo	5	2018-10-05	0	편하고 좋은 배달점다만검색은하면글씨로만나오고위치가까이로하면그림간판이글씨로바뀜	42
구독중	5	2019-10-28	0	선택장애 분들은 고민좀하갯네요 ㅋ	18
슈나우나	5	2018-10-02	0	배민 적립되는 포인트 짠거 말고는 만족~ 편리해요! 배민 포인트만 조금 더 잘 적립되면 배민으로 시키면 조금이라도 할인 받는다는 기분때문에 더더 자주 이용할거 같아요~	93
드래곤킹	5	2019-05-05	0	앱사용도 편리하고 배송도 정확하고 음식맛은 최고입니다.	30
황정훈	5	2019-06-28	0	메뉴 다양하고 할인 행사도 자주 있어 좋은 것 같습니다.	31
NaRa Park	5	2019-01-01	0	주로 이용하는 배달앱으로 아주 편하게 이용하고 있어요~	30
신평교안	5	2019-11-17	0	배달앱 중에 가장 편리하게 이용할수있게 만든거 같습니다 여타앱에 비해 확실히 손이 가네요	49
Ruhr Elian	5	2018-09-14	0	사고 났을 때 대처가 적절한 기업. 배달 중에 기분 나빴던 적 아직까지 한번도 없었음.	48
권승규	5	2019-01-27	0	배달의민족 배송빠르고 좋네요	15
이승목	5	2019-06-15	0	다양한 종류의 음식을 쉽게 알아보고 배달시킬 수 있습니다.	32
j R	5	2019-12-08	0	업뎃이 계속 안되는 이유는 멀까요? 계속 빙글빙글 돌기만 해요ㆍ	35
장세경	5	2019-07-12	0	주문도 간단하고 쿠폰도 있어서 너무 편하고 좋네요.	28
누구게	5	2019-10-31	0	항상 잘 사용하고 있는데요, 한달에 5번 이상 주문하면 등급 올라 간다는데 왜 안 올라가나요?ㅠㅠ	54
김경수	5	2019-11-17	0	변함없는 주문유혹~ 오늘도 잘 먹었습니다	22
박지수	5	2019-02-23	0	역시 배달의민족 개편하고 좋아요	17
김민채	5	2019-07-08	0	깔끔하고, 매콤하고 맛있습니다~	17
김현곤	5	2019-09-29	0	주소지에 따라 업체가 나와서 완전히 편하고 배달비도 같이 결재되서 넘 좋아요	42
평택주민	5	2019-03-21	0	번거롭게 찾아서 주문할 필요없이, 쉽게 할 수 있어서 좋습니다.	35
